year,id,marital,hrs1,conrinc,childs,meovrwrk
year,id,marital,hrs1,conrinc,childs,meovrwrk
2000,294,separated,35.0,19376.0,1.0,agree
2000,299,never married,22.0,11626.0,4.0,strongly agree
2000,300,never married,37.0,19376.0,2.0,agree
2000,303,divorced,35.0,3617.0,4.0,agree
2000,304,divorced,40.0,46502.0,3.0,strongly agree
2000,308,married,25.0,38752.0,1.0,agree
2000,309,married,40.0,16792.0,0.0,disagree
2000,311,married,65.0,160964.0,1.0,agree
2000,313,married,28.0,33585.0,1.0,agree
2000,314,never married,50.0,33585.0,0.0,strongly agree
2000,315,married,45.0,46502.0,0.0,disagree
2000,316,never married,40.0,85254.0,0.0,disagree
2000,317,never married,40.0,28418.0,0.0,disagree
2000,320,married,50.0,160964.0,3.0,agree
2000,326,married,40.0,28418.0,0.0,agree
2000,328,never married,20.0,21959.0,0.0,agree
2000,329,never married,40.0,16792.0,0.0,agree
2000,331,widowed,40.0,28418.0,1.0,strongly disagree
2000,332,married,40.0,28418.0,1.0,neither agree nor disagree
2000,335,married,25.0,6717.0,4.0,neither agree nor disagree
2000,336,married,68.0,69753.0,2.0,agree
2000,337,married,44.0,46502.0,0.0,agree
2000,342,married,70.0,160964.0,3.0,strongly agree
2000,344,married,15.0,3617.0,3.0,neither agree nor disagree
2000,345,never married,40.0,56836.0,0.0,strongly agree
2000,348,never married,37.0,6717.0,0.0,agree
2000,353,married,20.0,11626.0,2.0,disagree
2000,356,married,45.0,85254.0,3.0,agree
2000,359,divorced,45.0,33585.0,2.0,agree
2000,360,married,60.0,85254.0,2.0,neither agree nor disagree
2000,365,married,60.0,69753.0,0.0,neither agree nor disagree
2000,366,married,40.0,160964.0,2.0,strongly agree
2000,368,married,40.0,33585.0,3.0,neither agree nor disagree
2000,370,never married,35.0,28418.0,1.0,neither agree nor disagree
2000,371,never married,60.0,16792.0,0.0,agree
2000,372,never married,40.0,28418.0,0.0,agree
2000,374,divorced,40.0,56836.0,0.0,agree
2000,375,married,45.0,33585.0,2.0,agree
2000,376,married,40.0,21959.0,1.0,strongly disagree
2000,377,divorced,35.0,38752.0,0.0,agree
2000,379,never married,40.0,33585.0,0.0,agree
2000,383,married,44.0,56836.0,1.0,neither agree nor disagree
2000,387,married,40.0,69753.0,2.0,neither agree nor disagree
2000,398,married,38.0,56836.0,0.0,agree
2000,400,never married,30.0,9300.0,0.0,strongly agree
2000,401,married,25.0,33585.0,1.0,agree
2000,411,married,40.0,24543.0,2.0,disagree
2000,412,married,45.0,69753.0,0.0,agree
2000,413,never married,40.0,56836.0,1.0,agree
2000,415,married,10.0,21959.0,3.0,neither agree nor disagree
2000,417,married,44.0,46502.0,1.0,agree
2000,421,married,50.0,160964.0,2.0,agree
2000,423,divorced,44.0,33585.0,2.0,agree
2000,428,married,40.0,28418.0,2.0,agree
2000,431,never married,40.0,38752.0,0.0,disagree
2000,432,married,40.0,56836.0,1.0,neither agree nor disagree
2000,435,divorced,40.0,24543.0,1.0,agree
2000,436,divorced,40.0,33585.0,1.0,agree
2000,443,divorced,40.0,69753.0,5.0,agree
2000,446,widowed,45.0,69753.0,0.0,agree
2000,451,divorced,50.0,56836.0,3.0,agree
2000,454,married,42.0,38752.0,0.0,agree
2000,458,never married,30.0,21959.0,0.0,neither agree nor disagree
2000,459,married,40.0,3617.0,2.0,strongly agree
2000,471,married,50.0,46502.0,4.0,strongly agree
2000,480,married,20.0,16792.0,7.0,agree
2000,482,married,40.0,16792.0,0.0,strongly agree
2000,483,married,40.0,21959.0,3.0,agree
2000,486,married,40.0,33585.0,0.0,agree
2000,488,separated,40.0,33585.0,2.0,neither agree nor disagree
2000,489,widowed,40.0,16792.0,2.0,neither agree nor disagree
2000,490,divorced,32.0,33585.0,1.0,agree
2000,496,married,40.0,19376.0,0.0,neither agree nor disagree
2000,515,never married,40.0,46502.0,1.0,disagree
2000,517,never married,25.0,16792.0,1.0,strongly agree
2000,520,married,35.0,33585.0,6.0,disagree
2000,525,married,40.0,16792.0,0.0,neither agree nor disagree
2000,526,never married,45.0,33585.0,0.0,agree
2000,531,never married,40.0,33585.0,0.0,neither agree nor disagree
2000,542,divorced,40.0,46502.0,1.0,disagree
2000,547,married,70.0,46502.0,1.0,agree
2000,553,widowed,20.0,5684.0,4.0,disagree
2000,555,never married,40.0,14209.0,3.0,disagree
2000,561,married,40.0,56836.0,2.0,agree
2000,565,married,10.0,4650.0,2.0,agree
2000,569,married,50.0,46502.0,2.0,disagree
2000,570,never married,50.0,9300.0,0.0,agree
2000,571,married,40.0,19376.0,4.0,agree
2000,574,never married,60.0,33585.0,4.0,disagree
2000,578,never married,40.0,28418.0,3.0,disagree
2000,579,married,50.0,3617.0,3.0,agree
2000,583,married,50.0,103338.0,1.0,agree
2000,584,separated,40.0,9300.0,4.0,disagree
2000,588,married,40.0,85254.0,1.0,agree
2000,589,married,50.0,160964.0,1.0,neither agree nor disagree
2000,591,married,40.0,21959.0,2.0,disagree
2000,593,married,35.0,38752.0,2.0,agree
2000,596,married,60.0,33585.0,2.0,disagree
2000,599,never married,37.0,28418.0,0.0,agree
2000,600,divorced,40.0,33585.0,3.0,agree
2000,603,married,40.0,46502.0,0.0,disagree
2000,607,never married,35.0,28418.0,0.0,disagree
2000,608,never married,35.0,7750.0,0.0,neither agree nor disagree
2000,614,married,40.0,69753.0,2.0,agree
2000,615,married,50.0,46502.0,1.0,agree
2000,620,never married,40.0,46502.0,0.0,agree
2000,626,never married,40.0,21959.0,0.0,agree
2000,630,widowed,16.0,9300.0,2.0,disagree
2000,633,married,40.0,24543.0,2.0,disagree
2000,637,never married,40.0,19376.0,0.0,disagree
2000,640,married,40.0,7750.0,0.0,agree
2000,641,never married,40.0,21959.0,1.0,disagree
2000,645,never married,37.0,21959.0,3.0,neither agree nor disagree
2000,647,divorced,62.0,69753.0,2.0,agree
2000,649,never married,37.0,19376.0,0.0,disagree
2000,650,married,40.0,38752.0,0.0,agree
2000,653,married,60.0,19376.0,3.0,agree
2000,656,never married,45.0,56836.0,0.0,agree
2000,658,divorced,50.0,33585.0,1.0,agree
2000,659,divorced,40.0,33585.0,2.0,neither agree nor disagree
2000,660,divorced,27.0,2067.0,0.0,agree
2000,663,divorced,40.0,69753.0,0.0,agree
2000,665,separated,40.0,33585.0,1.0,agree
2000,666,never married,43.0,28418.0,0.0,agree
2000,667,married,38.0,33585.0,1.0,agree
2000,668,married,12.0,4650.0,2.0,neither agree nor disagree
2000,672,married,44.0,24543.0,1.0,neither agree nor disagree
2000,674,never married,16.0,2067.0,0.0,disagree
2000,675,widowed,37.0,19376.0,5.0,neither agree nor disagree
2000,677,never married,40.0,28418.0,3.0,disagree
2000,682,never married,45.0,19376.0,1.0,strongly agree
2000,684,married,40.0,28418.0,1.0,agree
2000,686,married,42.0,56836.0,2.0,agree
2000,688,never married,42.0,19376.0,0.0,agree
2000,689,divorced,20.0,24543.0,2.0,agree
2000,690,separated,45.0,21959.0,3.0,strongly agree
2000,693,married,50.0,2067.0,1.0,agree
2000,696,married,55.0,38752.0,2.0,agree
2000,697,married,55.0,14209.0,2.0,agree
2000,700,never married,40.0,19376.0,0.0,agree
2000,702,married,38.0,11626.0,4.0,neither agree nor disagree
2000,703,divorced,48.0,46502.0,3.0,disagree
2000,704,never married,40.0,2067.0,0.0,agree
2000,705,never married,25.0,6717.0,0.0,agree
2000,707,never married,40.0,24543.0,0.0,disagree
2000,709,married,40.0,21959.0,2.0,strongly agree
2000,710,married,50.0,19376.0,2.0,disagree
2000,714,divorced,40.0,24543.0,2.0,strongly agree
2000,716,married,50.0,33585.0,1.0,agree
2000,719,never married,36.0,16792.0,0.0,agree
2000,720,never married,45.0,24543.0,0.0,neither agree nor disagree
2000,721,divorced,56.0,24543.0,1.0,agree
2000,723,married,50.0,28418.0,0.0,strongly disagree
2000,725,divorced,40.0,56836.0,2.0,neither agree nor disagree
2000,727,married,45.0,38752.0,2.0,agree
2000,736,widowed,32.0,5684.0,2.0,agree
2000,741,married,50.0,103338.0,6.0,agree
2000,742,married,25.0,11626.0,5.0,agree
2000,743,married,60.0,28418.0,2.0,agree
2000,747,married,52.0,56836.0,2.0,agree
2000,748,married,27.0,9300.0,2.0,disagree
2000,750,married,40.0,33585.0,1.0,strongly agree
2000,751,married,33.0,16792.0,0.0,neither agree nor disagree
2000,754,married,37.0,38752.0,0.0,strongly agree
2000,756,married,26.0,9300.0,4.0,strongly agree
2000,763,never married,50.0,160964.0,0.0,agree
2000,764,never married,45.0,33585.0,0.0,agree
2000,766,married,50.0,69753.0,4.0,agree
2000,768,married,40.0,14209.0,2.0,agree
2000,770,never married,35.0,19376.0,1.0,neither agree nor disagree
2000,773,divorced,40.0,14209.0,4.0,agree
2000,775,never married,65.0,33585.0,0.0,disagree
2000,782,married,43.0,11626.0,3.0,disagree
2000,785,married,40.0,16792.0,3.0,agree
2000,786,never married,15.0,5684.0,0.0,agree
2000,789,divorced,21.0,11626.0,0.0,agree
2000,790,never married,80.0,85254.0,0.0,agree
2000,791,never married,40.0,33585.0,0.0,agree
2000,794,married,50.0,33585.0,0.0,agree
2000,795,married,32.0,19376.0,4.0,agree
2000,797,married,40.0,19376.0,1.0,neither agree nor disagree
2000,798,separated,40.0,11626.0,3.0,agree
2000,807,never married,40.0,28418.0,1.0,neither agree nor disagree
2000,813,married,40.0,11626.0,2.0,agree
2000,822,divorced,44.0,28418.0,1.0,agree
2000,824,divorced,54.0,38752.0,1.0,agree
2000,826,married,40.0,24543.0,2.0,agree
2000,827,married,86.0,11626.0,2.0,disagree
2000,831,never married,25.0,4650.0,0.0,disagree
2000,834,never married,40.0,21959.0,0.0,agree
2000,839,married,55.0,160964.0,2.0,agree
2000,842,never married,35.0,11626.0,0.0,strongly agree
2000,843,separated,56.0,24543.0,0.0,agree
2000,845,married,40.0,28418.0,0.0,agree
2000,851,married,50.0,160964.0,2.0,agree
2000,852,married,20.0,69753.0,3.0,agree
2000,854,separated,48.0,46502.0,2.0,agree
2000,857,separated,35.0,16792.0,1.0,strongly agree
2000,860,married,60.0,69753.0,3.0,agree
2000,862,never married,32.0,21959.0,1.0,neither agree nor disagree
2000,865,never married,48.0,24543.0,5.0,agree
2000,867,married,40.0,56836.0,2.0,neither agree nor disagree
2000,868,never married,44.0,11626.0,2.0,agree
2000,871,married,56.0,103338.0,3.0,agree
2000,873,never married,18.0,3617.0,1.0,agree
2000,874,divorced,35.0,4650.0,1.0,disagree
2000,887,married,40.0,19376.0,2.0,agree
2000,890,married,40.0,56836.0,1.0,agree
2000,892,married,57.0,46502.0,3.0,strongly agree
2000,893,married,25.0,517.0,2.0,strongly agree
2000,894,married,38.0,28418.0,0.0,agree
2000,895,married,45.0,46502.0,2.0,strongly agree
2000,899,married,89.0,19376.0,4.0,agree
2000,903,never married,10.0,2067.0,0.0,agree
2000,916,married,40.0,19376.0,1.0,neither agree nor disagree
2000,919,never married,40.0,33585.0,1.0,strongly agree
2000,920,never married,45.0,28418.0,0.0,agree
2000,923,married,52.0,28418.0,2.0,strongly disagree
2000,925,divorced,40.0,33585.0,1.0,neither agree nor disagree
2000,927,separated,40.0,11626.0,1.0,neither agree nor disagree
2000,932,divorced,40.0,19376.0,3.0,agree
2000,935,never married,30.0,19376.0,0.0,agree
2000,937,divorced,40.0,46502.0,0.0,agree
2000,941,married,60.0,24543.0,4.0,disagree
2000,949,married,32.0,103338.0,2.0,agree
2000,950,married,40.0,160964.0,0.0,agree
2000,957,separated,36.0,21959.0,4.0,agree
2000,958,never married,40.0,19376.0,0.0,neither agree nor disagree
2000,960,married,40.0,38752.0,0.0,neither agree nor disagree
2000,961,married,50.0,160964.0,0.0,neither agree nor disagree
2000,962,married,6.0,11626.0,2.0,agree
2000,967,married,40.0,9300.0,3.0,agree
2000,969,married,60.0,69753.0,1.0,agree
2000,972,never married,48.0,6717.0,0.0,strongly agree
2000,973,married,10.0,21959.0,2.0,strongly agree
2000,978,married,55.0,24543.0,2.0,agree
2000,983,never married,40.0,69753.0,2.0,agree
2000,986,never married,40.0,28418.0,0.0,agree
2000,994,married,45.0,46502.0,0.0,agree
2000,1000,married,40.0,69753.0,3.0,agree
2000,1001,divorced,48.0,33585.0,1.0,agree
2000,1004,married,16.0,11626.0,3.0,neither agree nor disagree
2000,1005,married,60.0,85254.0,2.0,agree
2000,1006,married,40.0,19376.0,1.0,neither agree nor disagree
2000,1010,married,20.0,7750.0,3.0,disagree
2000,1011,divorced,37.0,28418.0,1.0,disagree
2000,1013,married,44.0,46502.0,3.0,neither agree nor disagree
2000,1015,married,40.0,46502.0,0.0,strongly disagree
2000,1017,separated,50.0,28418.0,2.0,disagree
2000,1021,never married,56.0,56836.0,0.0,strongly agree
2000,1023,married,46.0,2067.0,3.0,neither agree nor disagree
2000,1026,married,30.0,9300.0,2.0,disagree
2000,1029,married,40.0,28418.0,1.0,strongly agree
2000,1033,divorced,10.0,6717.0,1.0,agree
2000,1035,married,30.0,14209.0,0.0,neither agree nor disagree
2000,1038,divorced,40.0,16792.0,2.0,strongly agree
2000,1040,married,15.0,2067.0,0.0,agree
2000,1045,separated,36.0,33585.0,2.0,agree
2000,1046,married,42.0,14209.0,3.0,neither agree nor disagree
2000,1047,married,40.0,28418.0,3.0,agree
2000,1050,married,60.0,21959.0,1.0,disagree
2000,1051,married,30.0,85254.0,2.0,agree
2000,1053,separated,75.0,28418.0,1.0,agree
2000,1054,married,40.0,7750.0,0.0,agree
2000,1060,married,40.0,103338.0,1.0,strongly agree
2000,1062,married,40.0,517.0,2.0,neither agree nor disagree
2000,1065,divorced,40.0,14209.0,1.0,neither agree nor disagree
2000,1068,married,50.0,56836.0,4.0,agree
2000,1070,married,15.0,69753.0,3.0,agree
2000,1072,married,40.0,69753.0,2.0,neither agree nor disagree
2000,1073,married,8.0,3617.0,2.0,disagree
2000,1076,divorced,40.0,85254.0,3.0,strongly agree
2000,1077,married,45.0,103338.0,2.0,agree
2000,1080,never married,40.0,2067.0,0.0,neither agree nor disagree
2000,1086,divorced,36.0,21959.0,0.0,strongly agree
2000,1088,married,50.0,3617.0,0.0,agree
2000,1089,divorced,89.0,517.0,5.0,agree
2000,1090,never married,60.0,46502.0,0.0,disagree
2000,1093,divorced,70.0,14209.0,1.0,neither agree nor disagree
2000,1094,divorced,55.0,69753.0,3.0,strongly agree
2000,1095,married,49.0,56836.0,2.0,agree
2000,1096,married,55.0,69753.0,0.0,agree
2000,1098,never married,65.0,21959.0,0.0,agree
2000,1099,married,40.0,33585.0,3.0,disagree
2000,1101,married,40.0,21959.0,1.0,neither agree nor disagree
2000,1104,never married,63.0,46502.0,1.0,agree
2000,1106,married,44.0,33585.0,1.0,strongly agree
2000,1108,married,42.0,33585.0,1.0,disagree
2000,1109,married,58.0,28418.0,2.0,agree
2000,1113,never married,35.0,14209.0,0.0,neither agree nor disagree
2000,1114,never married,35.0,19376.0,0.0,neither agree nor disagree
2000,1116,never married,55.0,9300.0,2.0,neither agree nor disagree
2000,1117,divorced,37.0,28418.0,2.0,disagree
2000,1120,married,43.0,19376.0,2.0,neither agree nor disagree
2000,1121,married,46.0,24543.0,0.0,disagree
2000,1122,never married,40.0,9300.0,0.0,agree
2000,1125,married,40.0,46502.0,0.0,agree
2000,1127,married,42.0,16792.0,3.0,disagree
2000,1128,never married,45.0,33585.0,1.0,disagree
2000,1134,never married,20.0,14209.0,0.0,agree
2000,1139,married,36.0,11626.0,3.0,strongly agree
2000,1140,divorced,40.0,33585.0,2.0,strongly agree
2000,1141,divorced,40.0,38752.0,5.0,strongly agree
2000,1142,divorced,20.0,11626.0,2.0,strongly agree
2000,1145,married,36.0,7750.0,2.0,strongly disagree
2000,1149,married,44.0,14209.0,2.0,strongly agree
2000,1152,never married,15.0,5684.0,0.0,agree
2000,1153,never married,40.0,517.0,0.0,agree
2000,1156,never married,25.0,11626.0,0.0,disagree
2000,1157,never married,20.0,19376.0,1.0,agree
2000,1159,widowed,60.0,21959.0,6.0,disagree
2000,1160,married,30.0,3617.0,0.0,strongly disagree
2000,1162,married,40.0,46502.0,1.0,agree
2000,1167,never married,52.0,24543.0,0.0,agree
2000,1171,married,40.0,28418.0,1.0,agree
2000,1174,divorced,42.0,33585.0,2.0,neither agree nor disagree
2000,1179,married,80.0,56836.0,1.0,agree
2000,1180,married,45.0,33585.0,3.0,neither agree nor disagree
2000,1183,never married,50.0,46502.0,0.0,agree
2000,1185,divorced,42.0,517.0,2.0,neither agree nor disagree
2000,1188,separated,50.0,24543.0,0.0,agree
2000,1189,married,40.0,38752.0,3.0,strongly agree
2000,1191,divorced,40.0,28418.0,2.0,disagree
2000,1192,married,60.0,19376.0,2.0,strongly disagree
2000,1193,never married,40.0,19376.0,0.0,neither agree nor disagree
2000,1194,never married,50.0,21959.0,0.0,disagree
2000,1199,separated,60.0,6717.0,3.0,agree
2000,1202,divorced,60.0,46502.0,2.0,strongly agree
2000,1204,married,46.0,85254.0,2.0,strongly agree
2000,1205,married,50.0,69753.0,4.0,agree
2000,1206,divorced,40.0,46502.0,5.0,neither agree nor disagree
2000,1209,married,21.0,11626.0,1.0,neither agree nor disagree
2000,1211,married,50.0,33585.0,3.0,agree
2000,1213,widowed,50.0,21959.0,2.0,agree
2000,1214,divorced,50.0,14209.0,0.0,neither agree nor disagree
2000,1215,never married,40.0,69753.0,1.0,agree
2000,1217,married,40.0,33585.0,0.0,agree
2000,1218,married,44.0,28418.0,2.0,disagree
2000,1222,never married,40.0,2067.0,1.0,strongly agree
2000,1224,married,42.0,38752.0,3.0,agree
2000,1226,divorced,48.0,160964.0,2.0,agree
2000,1231,married,36.0,11626.0,2.0,neither agree nor disagree
2000,1232,divorced,44.0,14209.0,1.0,agree
2000,1238,divorced,40.0,24543.0,3.0,neither agree nor disagree
2000,1240,divorced,40.0,21959.0,3.0,strongly agree
2000,1242,never married,85.0,33585.0,0.0,neither agree nor disagree
2000,1244,never married,41.0,14209.0,0.0,agree
2000,1246,married,55.0,24543.0,0.0,disagree
2000,1249,never married,32.0,14209.0,5.0,neither agree nor disagree
2000,1250,married,60.0,46502.0,5.0,agree
2000,1253,divorced,46.0,21959.0,2.0,disagree
2000,1256,married,40.0,33585.0,2.0,agree
2000,1259,never married,70.0,46502.0,0.0,agree
2000,1261,married,50.0,56836.0,1.0,agree
2000,1271,married,50.0,160964.0,3.0,strongly agree
2000,1273,married,60.0,160964.0,3.0,disagree
2000,1275,married,45.0,103338.0,2.0,disagree
2000,1276,never married,65.0,2067.0,0.0,agree
2000,1288,married,60.0,56836.0,0.0,agree
2000,1289,married,60.0,103338.0,2.0,disagree
2000,1292,never married,6.0,517.0,0.0,agree
2000,1298,divorced,40.0,2067.0,2.0,agree
2000,1300,never married,42.0,9300.0,0.0,agree
2000,1301,divorced,40.0,21959.0,2.0,disagree
2000,1303,never married,40.0,21959.0,1.0,agree
2000,1306,divorced,40.0,21959.0,5.0,agree
2000,1308,divorced,40.0,38752.0,1.0,neither agree nor disagree
2000,1311,separated,78.0,24543.0,0.0,agree
2000,1313,married,40.0,33585.0,0.0,agree
2000,1314,never married,37.0,14209.0,0.0,agree
2000,1316,married,40.0,28418.0,3.0,agree
2000,1318,never married,40.0,21959.0,5.0,agree
2000,1321,married,52.0,28418.0,2.0,agree
2000,1322,married,48.0,24543.0,4.0,agree
2000,1323,divorced,43.0,19376.0,1.0,agree
2000,1327,married,48.0,46502.0,6.0,neither agree nor disagree
2000,1329,never married,49.0,46502.0,0.0,agree
2000,1330,never married,57.0,33585.0,1.0,agree
2000,1332,divorced,32.0,33585.0,1.0,strongly agree
2000,1334,divorced,45.0,21959.0,0.0,agree
2000,1336,never married,50.0,14209.0,0.0,agree
2000,1337,never married,40.0,11626.0,0.0,agree
2000,1338,married,40.0,21959.0,1.0,disagree
2000,1340,never married,50.0,56836.0,0.0,neither agree nor disagree
2000,1341,never married,40.0,33585.0,0.0,disagree
2000,1342,divorced,35.0,16792.0,4.0,agree
2000,1346,never married,40.0,46502.0,0.0,agree
2000,1352,married,44.0,56836.0,2.0,agree
2000,1353,married,42.0,46502.0,0.0,strongly agree
2000,1357,married,35.0,69753.0,3.0,disagree
2000,1359,married,55.0,69753.0,1.0,strongly agree
2000,1360,divorced,40.0,46502.0,5.0,agree
2000,1361,divorced,45.0,56836.0,3.0,disagree
2000,1362,never married,40.0,56836.0,1.0,agree
2000,1365,never married,89.0,28418.0,0.0,agree
2000,1367,divorced,50.0,56836.0,0.0,agree
2000,1371,never married,40.0,16792.0,2.0,disagree
2000,1384,married,35.0,9300.0,1.0,neither agree nor disagree
2000,1385,divorced,50.0,16792.0,2.0,disagree
2000,1387,married,40.0,28418.0,1.0,strongly agree
2000,1389,divorced,40.0,19376.0,0.0,disagree
2000,1396,married,28.0,6717.0,3.0,agree
2000,1399,married,40.0,19376.0,2.0,agree
2000,1401,never married,60.0,69753.0,0.0,agree
2000,1403,never married,60.0,33585.0,0.0,disagree
2000,1405,married,75.0,69753.0,1.0,disagree
2000,1407,married,40.0,160964.0,2.0,agree
2000,1409,married,40.0,21959.0,1.0,disagree
2000,1410,married,40.0,38752.0,0.0,disagree
2000,1413,married,60.0,46502.0,2.0,agree
2000,1414,divorced,40.0,28418.0,2.0,agree
2000,1415,married,50.0,46502.0,1.0,agree
2000,1417,never married,56.0,24543.0,1.0,disagree
2000,1423,married,52.0,21959.0,1.0,disagree
2000,1424,divorced,32.0,21959.0,2.0,agree
2000,1428,never married,62.0,33585.0,0.0,agree
2000,1430,divorced,70.0,33585.0,2.0,agree
2000,1431,separated,40.0,19376.0,2.0,agree
2000,1435,never married,40.0,46502.0,0.0,agree
2000,1436,married,50.0,103338.0,2.0,agree
